"","UniProt_Name","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"54","A0A0G2JE25;A0A0G2JGP4;Q9D091;P32883;P08556","A0A0G2JE25;A0A0G2JGP4;Q9D091;P32883;P08556","A0A0G2JE25;A0A0G2JGP4;Q9D091;P32883;P08556","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","GTPase NRas (Fragment) OS=Mus musculus OX=10090 GN=Nras PE=1 SV=1;GTPase NRas (Fragment) OS=Mus musculus OX=10090 GN=Nras PE=1 SV=1;GTPase NRas OS=Mus musculus OX=10090 GN=Nras PE=1 SV=1;GTPase KRas OS=Mus musculus OX=10090 GN=Kras PE=1 SV=1;GTPase NRas OS",5,1,1,1
"55","A0A0G2JE99;P01843","A0A0G2JE99;P01843","A0A0G2JE99;P01843","1;1","1;1","1;1","Immunoglobulin lambda constant 1 (Fragment) OS=Mus musculus OX=10090 GN=Iglc1 PE=4 SV=1;Ig lambda-1 chain C region OS=Mus musculus OX=10090 PE=1 SV=1",2,1,1,1
"56","A0A0G2JEA9;A0A0G2JFX7;Q9CWZ3","A0A0G2JEA9;A0A0G2JFX7;Q9CWZ3","A0A0G2JEA9;A0A0G2JFX7;Q9CWZ3","2;2;2","2;2;2","2;2;2","RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=1;RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=1;RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=4",3,2,2,2
"57","A0A0G2JEC4;Q9JK48;A0A0G2JE45;A0A0G2JF57","A0A0G2JEC4;Q9JK48;A0A0G2JE45;A0A0G2JF57","A0A0G2JEC4;Q9JK48","6;6;2;1","6;6;2;1","6;6;2;1","Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1;Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1",4,6,6,6
"58","A0A0G2JEF3;A0A1C7ZMY4;A0A0R4J0K1;Q9ERR7","A0A0G2JEF3;A0A1C7ZMY4;A0A0R4J0K1;Q9ERR7","A0A0G2JEF3;A0A1C7ZMY4;A0A0R4J0K1;Q9ERR7","1;1;1;1","1;1;1;1","1;1;1;1","Selenoprotein F (Fragment) OS=Mus musculus OX=10090 GN=Selenof PE=1 SV=1;Selenoprotein F OS=Mus musculus OX=10090 GN=Selenof PE=1 SV=1;Selenoprotein F OS=Mus musculus OX=10090 GN=Selenof PE=1 SV=1;Selenoprotein F OS=Mus musculus OX=10090 GN=Selenof PE=1 SV",4,1,1,1
"59","A0A0G2JEG3;Q8VE96","A0A0G2JEG3;Q8VE96","A0A0G2JEG3;Q8VE96","1;1","1;1","1;1","Solute carrier family 35 member F6 OS=Mus musculus OX=10090 GN=Slc35f6 PE=1 SV=1;Solute carrier family 35 member F6 OS=Mus musculus OX=10090 GN=Slc35f6 PE=1 SV=1",2,1,1,1
"60","A0A0G2JEJ0;D9J2Z9;D9J300;D9J301;D9J302;Q8CI51;A0A0G2JGZ5;Q9CRA2;D9J303;F8WJI6;E9Q8P5","A0A0G2JEJ0;D9J2Z9;D9J300;D9J301;D9J302;Q8CI51;A0A0G2JGZ5;Q9CRA2;D9J303;F8WJI6;E9Q8P5","A0A0G2JEJ0;D9J2Z9;D9J300;D9J301;D9J302;Q8CI51;A0A0G2JGZ5","3;3;3;3;3;3;2;1;1;1;1","3;3;3;3;3;3;2;1;1;1;1","3;3;3;3;3;3;2;1;1;1;1","PDZ and LIM domain protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=1;ENH isoform 1b OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=1;ENH isoform 1c OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=1;ENH isoform 1d OS=Mus musculus OX=10090 GN=Pdlim5 P",11,3,3,3
"61","A0A0G2JEK2;P63254","A0A0G2JEK2;P63254","A0A0G2JEK2;P63254","8;8","8;8","8;8","Cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Crip1 PE=1 SV=1;Cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Crip1 PE=1 SV=2",2,8,8,8
"62","A0A0G2JEP0;Q61584;A0A0G2JGH0;A0A0G2JGL6;A0A0H2UH27;E9QAS9;E9QAT0;D3Z6U8;E9QNF5;Q6AXB7;E9QAS8;Q6P5B5;P35922;Q9WVR4","A0A0G2JEP0;Q61584;A0A0G2JGH0;A0A0G2JGL6;A0A0H2UH27;E9QAS9;E9QAT0;D3Z6U8;E9QNF5;Q6AXB7;E9QAS8;Q6P5B5;P35922;Q9WVR4","A0A0G2JEP0;Q61584","3;3;1;1;1;1;1;1;1;1;1;1;1;1","3;3;1;1;1;1;1;1;1;1;1;1;1;1","3;3;1;1;1;1;1;1;1;1;1;1;1;1","Fragile X mental retardation syndrome-related protein 1 OS=Mus musculus OX=10090 GN=Fxr1 PE=1 SV=1;Fragile X mental retardation syndrome-related protein 1 OS=Mus musculus OX=10090 GN=Fxr1 PE=1 SV=2",14,3,3,3
"63","A0A0G2JEU1","A0A0G2JEU1","A0A0G2JEU1","35","1","1","Aldehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh2 PE=1 SV=1",1,35,1,1
"64","A0A0G2JGY8;A0A0G2JEY6;Q9D1R9","A0A0G2JGY8;A0A0G2JEY6;Q9D1R9","A0A0G2JGY8;A0A0G2JEY6;Q9D1R9","4;4;4","4;4;4","4;4;4","60S ribosomal protein L34 (Fragment) OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=4;60S ribosomal protein L34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=1;60S ribosomal protein L34 OS=Mus musculus OX=10090 GN=Rpl34 PE=1 SV=2",3,4,4,4
"65","A0A0G2JFM9;E9PUK3;A0A5F8MPQ8;E9PUI5;Q8K012","A0A0G2JFM9;E9PUK3;A0A5F8MPQ8;E9PUI5;Q8K012","A0A0G2JFM9;E9PUK3;A0A5F8MPQ8;E9PUI5;Q8K012","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","Formin-binding protein 1-like (Fragment) OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=1;Formin-binding protein 1-like OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=1;Formin-binding protein 1-like OS=Mus musculus OX=10090 GN=Fnbp1l PE=1 SV=1;Formin-binding prote",5,1,1,1
"66","A0A0G2JG00;Q3TUE1;A0A0G2JGW9;A0A0G2JFY5;Q3UUU2;Q91WJ8;A0A0G2JFK2;A0A0G2JGV9","A0A0G2JG00;Q3TUE1;A0A0G2JGW9;A0A0G2JFY5;Q3UUU2;Q91WJ8;A0A0G2JFK2;A0A0G2JGV9","A0A0G2JG00;Q3TUE1;A0A0G2JGW9;A0A0G2JFY5;Q3UUU2;Q91WJ8;A0A0G2JFK2","3;3;3;3;3;3;2;1","2;2;2;2;2;2;1;1","2;2;2;2;2;2;1;1","Far upstream element-binding protein 1 OS=Mus musculus OX=10090 GN=Fubp1 PE=1 SV=1;Far upstream element-binding protein 1 OS=Mus musculus OX=10090 GN=Fubp1 PE=1 SV=1;Far upstream element-binding protein 1 OS=Mus musculus OX=10090 GN=Fubp1 PE=1 SV=1;Far ups",8,3,2,2
"67","A0A0G2JGQ5;A0A0G2JG10;Q497W9;O35286","A0A0G2JGQ5;A0A0G2JG10;Q497W9;O35286","A0A0G2JGQ5;A0A0G2JG10;Q497W9;O35286","1;1;1;1","1;1;1;1","1;1;1;1","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 (Fragment) OS=Mus musculus OX=10090 GN=Dhx15 PE=1 SV=1;Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Mus musculus OX=10090 GN=Dhx15 PE=1 SV=1;DEAH (Asp-Glu-Ala-His) box polypeptide 15",4,1,1,1
"68","A0A0G2JG98;A0A0G2JGT5;A0A0G2JH04;P63073","A0A0G2JG98;A0A0G2JGT5;A0A0G2JH04;P63073","A0A0G2JG98;A0A0G2JGT5;A0A0G2JH04;P63073","1;1;1;1","1;1;1;1","1;1;1;1","Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1;Eukaryotic translation initiation factor 4E (Fragment) OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1;Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 ",4,1,1,1
"69","A0A0G2JGD2;P07091","A0A0G2JGD2;P07091","A0A0G2JGD2;P07091","2;2","2;2","2;2","Protein S100-A4 (Fragment) OS=Mus musculus OX=10090 GN=S100a4 PE=1 SV=1;Protein S100-A4 OS=Mus musculus OX=10090 GN=S100a4 PE=1 SV=1",2,2,2,2
"70","D6RJ70;A0A0G2JGE1;Q71RI9","D6RJ70;A0A0G2JGE1;Q71RI9","D6RJ70;A0A0G2JGE1;Q71RI9","1;1;1","1;1;1","1;1;1","Kynurenine--oxoglutarate transaminase 3 OS=Mus musculus OX=10090 GN=Kyat3 PE=1 SV=1;Kynurenine--oxoglutarate transaminase 3 (Fragment) OS=Mus musculus OX=10090 GN=Kyat3 PE=1 SV=1;Kynurenine--oxoglutarate transaminase 3 OS=Mus musculus OX=10090 GN=Kyat3 PE=",3,1,1,1
"71","A0A0G2JGJ1;Q8BVI4;D3Z1A1;A0A0G2JGY0;D3YWR7;D3Z099","A0A0G2JGJ1;Q8BVI4;D3Z1A1;A0A0G2JGY0;D3YWR7;D3Z099","A0A0G2JGJ1;Q8BVI4;D3Z1A1;A0A0G2JGY0;D3YWR7","7;7;6;4;4;3","7;7;6;4;4;3","7;7;6;4;4;3","Dihydropteridine reductase OS=Mus musculus OX=10090 GN=Qdpr PE=1 SV=1;Dihydropteridine reductase OS=Mus musculus OX=10090 GN=Qdpr PE=1 SV=2;Dihydropteridine reductase (Fragment) OS=Mus musculus OX=10090 GN=Qdpr PE=1 SV=1;Dihydropteridine reductase OS=Mus m",6,7,7,7
"72","A0A0G2JGU0","A0A0G2JGU0","A0A0G2JGU0","3","2","2","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Dbt PE=1 SV=1",1,3,2,2
"73","A0A0H2UKC0;Q9JM90","A0A0H2UKC0;Q9JM90","A0A0H2UKC0;Q9JM90","1;1","1;1","1;1","Signal-transducing adaptor protein 1 OS=Mus musculus OX=10090 GN=Stap1 PE=1 SV=1;Signal-transducing adaptor protein 1 OS=Mus musculus OX=10090 GN=Stap1 PE=1 SV=1",2,1,1,1
"74","A0A0J9YTU9;Q69Z99","A0A0J9YTU9;Q69Z99","A0A0J9YTU9;Q69Z99","1;1","1;1","1;1","Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Zfp512 PE=1 SV=1;Zinc finger protein 512 OS=Mus musculus OX=10090 GN=Znf512 PE=2 SV=2",2,1,1,1
"75","A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;A0A0J9YUV6;A0A0J9YVA6","A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;A0A0J9YUV6;A0A0J9YVA6","A0A0J9YTY0;A0A0J9YUL3;Q8C1B7;A0A0J9YUV6;A0A0J9YVA6","2;2;2;1;1","2;2;2;1;1","2;2;2;1;1","Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=1;Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=1;Septin-11 OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=4;Septin-11 (Fragment) OS=Mus musculus OX=10090 GN=Septin11 PE=1 SV=1;Septin-11 (Fragme",5,2,2,2
"76","F8WIC2;A0A0J9YUI1;A0A0J9YU07;D3Z4U3;P61087","F8WIC2;A0A0J9YUI1;A0A0J9YU07;D3Z4U3;P61087","F8WIC2;A0A0J9YUI1;A0A0J9YU07;D3Z4U3;P61087","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","Ubiquitin-conjugating enzyme E2 K OS=Mus musculus OX=10090 GN=Ube2k PE=1 SV=1;Ubiquitin-conjugating enzyme E2 K OS=Mus musculus OX=10090 GN=Ube2k PE=1 SV=1;Ubiquitin-conjugating enzyme E2 K OS=Mus musculus OX=10090 GN=Ube2k PE=1 SV=1;Ubiquitin-conjugating ",5,1,1,1
"77","A0A0J9YUM4;A0A0J9YU62;O88712;A0A0J9YU66;A0A0J9YVI3;A0A0J9YUR5;Q91YZ2;P56546","A0A0J9YUM4;A0A0J9YU62;O88712;A0A0J9YU66;A0A0J9YVI3;A0A0J9YUR5;Q91YZ2;P56546","A0A0J9YUM4;A0A0J9YU62;O88712;A0A0J9YU66;A0A0J9YVI3;A0A0J9YUR5;Q91YZ2;P56546","2;2;2;1;1;1;1;1","2;2;2;1;1;1;1;1","2;2;2;1;1;1;1;1","C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=1;C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=1;C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=2;C-terminal-binding protein 1 OS=Mus m",8,2,2,2
"78","A0A0J9YU79;E9Q1Q9;P97328;A0A0J9YTU1;A0A0J9YUK6","A0A0J9YU79;E9Q1Q9;P97328;A0A0J9YTU1;A0A0J9YUK6","A0A0J9YU79;E9Q1Q9;P97328;A0A0J9YTU1;A0A0J9YUK6","3;3;3;2;2","3;3;3;2;2","3;3;3;2;2","Ketohexokinase OS=Mus musculus OX=10090 GN=Khk PE=1 SV=1;Ketohexokinase OS=Mus musculus OX=10090 GN=Khk PE=1 SV=1;Ketohexokinase OS=Mus musculus OX=10090 GN=Khk PE=1 SV=1;Ketohexokinase (Fragment) OS=Mus musculus OX=10090 GN=Khk PE=1 SV=3;Ketohexokinase (F",5,3,3,3
"79","A0A0J9YUZ4;P63158;A0A0J9YUD8;D3YVC6;D3YZ18","A0A0J9YUZ4;P63158;A0A0J9YUD8;D3YVC6;D3YZ18","A0A0J9YUZ4;P63158;A0A0J9YUD8","14;14;11;6;6","14;14;11;6;6","10;10;10;5;5","High mobility group protein B1 (Fragment) OS=Mus musculus OX=10090 GN=Hmgb1 PE=1 SV=1;High mobility group protein B1 OS=Mus musculus OX=10090 GN=Hmgb1 PE=1 SV=2;High mobility group protein B1 OS=Mus musculus OX=10090 GN=Hmgb1 PE=1 SV=1",5,14,14,10
"80","A0A0J9YVJ6;E9Q9A5;G5E8N7;Q9JLV6","A0A0J9YVJ6;E9Q9A5;G5E8N7;Q9JLV6","A0A0J9YVJ6;E9Q9A5;G5E8N7;Q9JLV6","1;1;1;1","1;1;1;1","1;1;1;1","Bifunctional polynucleotide phosphatase/kinase OS=Mus musculus OX=10090 GN=Pnkp PE=1 SV=1;Bifunctional polynucleotide phosphatase/kinase OS=Mus musculus OX=10090 GN=Pnkp PE=1 SV=1;Bifunctional polynucleotide phosphatase/kinase OS=Mus musculus OX=10090 GN=P",4,1,1,1
"81","A0A0N4SUH8;Q9QZ23;D3Z285","A0A0N4SUH8;Q9QZ23;D3Z285","A0A0N4SUH8;Q9QZ23;D3Z285","2;2;1","2;2;1","2;2;1","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial OS=Mus musculus OX=10090 GN=Nfu1 PE=1 SV=1;NFU1 iron-sulfur cluster scaffold homolog, mitochondrial OS=Mus musculus OX=10090 GN=Nfu1 PE=1 SV=2;NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",3,2,2,2
"82","A0A0N4SUM3;Q91V01","A0A0N4SUM3;Q91V01","A0A0N4SUM3;Q91V01","1;1","1;1","1;1","Lysophospholipid acyltransferase 5 OS=Mus musculus OX=10090 GN=Lpcat3 PE=1 SV=1;Lysophospholipid acyltransferase 5 OS=Mus musculus OX=10090 GN=Lpcat3 PE=1 SV=1",2,1,1,1
"83","A0A0N4SUT8;A0A0N4SVH5;A0A0N4SVW1;A0A0N4SUV7;Q91YP3","A0A0N4SUT8;A0A0N4SVH5;A0A0N4SVW1;A0A0N4SUV7;Q91YP3","A0A0N4SUT8;A0A0N4SVH5;A0A0N4SVW1;A0A0N4SUV7;Q91YP3","1;1;1;1;1","1;1;1;1;1","1;1;1;1;1","Deoxyribose-phosphate aldolase (Fragment) OS=Mus musculus OX=10090 GN=Dera PE=1 SV=1;Deoxyribose-phosphate aldolase (Fragment) OS=Mus musculus OX=10090 GN=Dera PE=1 SV=1;Deoxyribose-phosphate aldolase OS=Mus musculus OX=10090 GN=Dera PE=1 SV=1;Deoxyribose-",5,1,1,1
"84","A0A0N4SV00;P80313;A0A0N4SV22","A0A0N4SV00;P80313;A0A0N4SV22","A0A0N4SV00;P80313","6;6;2","6;6;2","6;6;2","T-complex protein 1 subunit eta OS=Mus musculus OX=10090 GN=Cct7 PE=1 SV=1;T-complex protein 1 subunit eta OS=Mus musculus OX=10090 GN=Cct7 PE=1 SV=1",3,6,6,6
"85","A0A0N4SV32;Q3UMP4;Q9CY58;A0A0N4SUQ1;A0A0N4SUN8;A0A0N4SWH2;A0A0N4SVK5;A0A0N4SV40","A0A0N4SV32;Q3UMP4;Q9CY58;A0A0N4SUQ1;A0A0N4SUN8;A0A0N4SWH2;A0A0N4SVK5;A0A0N4SV40","A0A0N4SV32;Q3UMP4;Q9CY58;A0A0N4SUQ1;A0A0N4SUN8;A0A0N4SWH2","8;8;8;5;5;5;2;2","8;8;8;5;5;5;2;2","8;8;8;5;5;5;2;2","Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=1;Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=1;Plasminogen activator inhibitor 1 RNA-binding protein OS=M",8,8,8,8
"86","S4R1F2;D3Z0S1;A0A0N4SV57;A0A0N4SW89;P97429;F7ANV6","S4R1F2;D3Z0S1;A0A0N4SV57;A0A0N4SW89;P97429;F7ANV6","S4R1F2;D3Z0S1;A0A0N4SV57;A0A0N4SW89;P97429","7;7;7;7;7;3","7;7;7;7;7;3","7;7;7;7;7;3","Annexin OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=1;Annexin (Fragment) OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=1;Annexin (Fragment) OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=1;Annexin (Fragment) OS=Mus musculus OX=10090 GN=Anxa4 PE=1 SV=3;Annexin A4 OS=M",6,7,7,7
"87","A0A0N4SV66;Q8R1M2;Q64522","A0A0N4SV66;Q8R1M2;Q64522","A0A0N4SV66;Q8R1M2","15;15;7","2;2;2","0;0;0","Histone H2A OS=Mus musculus OX=10090 GN=H2aj PE=1 SV=1;Histone H2A.J OS=Mus musculus OX=10090 GN=H2aj PE=1 SV=1",3,15,2,0
"88","A0A0N4SV89;Q5XKN4","A0A0N4SV89;Q5XKN4","A0A0N4SV89;Q5XKN4","1;1","1;1","1;1","Protein jagunal homolog 1 OS=Mus musculus OX=10090 GN=Jagn1 PE=1 SV=1;Protein jagunal homolog 1 OS=Mus musculus OX=10090 GN=Jagn1 PE=1 SV=2",2,1,1,1
"89","A0A0N4SVA6;Q3U3K9;P70295","A0A0N4SVA6;Q3U3K9;P70295","A0A0N4SVA6;Q3U3K9;P70295","1;1;1","1;1;1","1;1;1","Ancient ubiquitous protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Aup1 PE=1 SV=1;Ancient ubiquitous protein 1 OS=Mus musculus OX=10090 GN=Aup1 PE=1 SV=1;Ancient ubiquitous protein 1 OS=Mus musculus OX=10090 GN=Aup1 PE=1 SV=1",3,1,1,1
"90","A0A0N4SVB8;Q9CQW2;F6QKK2;Q8VEH3","A0A0N4SVB8;Q9CQW2;F6QKK2;Q8VEH3","A0A0N4SVB8;Q9CQW2;F6QKK2;Q8VEH3","4;4;2;2","4;4;2;2","4;4;2;2","ADP-ribosylation factor-like protein 8B OS=Mus musculus OX=10090 GN=Arl8b PE=1 SV=1;ADP-ribosylation factor-like protein 8B OS=Mus musculus OX=10090 GN=Arl8b PE=1 SV=1;ADP-ribosylation factor-like protein 8A (Fragment) OS=Mus musculus OX=10090 GN=Arl8a PE=",4,4,4,4
"91","A0A0N4SVE1;F7B2B4;Q9D1K2","A0A0N4SVE1;F7B2B4;Q9D1K2","A0A0N4SVE1;F7B2B4;Q9D1K2","4;4;4","4;4;4","4;4;4","V-type proton ATPase subunit F OS=Mus musculus OX=10090 GN=Atp6v1f PE=1 SV=1;V-type proton ATPase subunit F (Fragment) OS=Mus musculus OX=10090 GN=Atp6v1f PE=1 SV=1;V-type proton ATPase subunit F OS=Mus musculus OX=10090 GN=Atp6v1f PE=1 SV=2",3,4,4,4
"92","A0A0N4SVE2;A0A0N4SVL9;Q9CQR6","A0A0N4SVE2;A0A0N4SVL9;Q9CQR6","A0A0N4SVE2;A0A0N4SVL9;Q9CQR6","1;1;1","1;1;1","1;1;1","Serine/threonine-protein phosphatase 6 catalytic subunit OS=Mus musculus OX=10090 GN=Ppp6c PE=1 SV=1;Serine/threonine-protein phosphatase OS=Mus musculus OX=10090 GN=Ppp6c PE=1 SV=1;Serine/threonine-protein phosphatase 6 catalytic subunit OS=Mus musculus O",3,1,1,1
"93","A0A0N4SVL6;A0A0N4SW85;P51908;D3Z675","A0A0N4SVL6;A0A0N4SW85;P51908;D3Z675","A0A0N4SVL6;A0A0N4SW85;P51908","3;3;3;1","3;3;3;1","3;3;3;1","C->U-editing enzyme APOBEC-1 (Fragment) OS=Mus musculus OX=10090 GN=Apobec1 PE=1 SV=1;C->U-editing enzyme APOBEC-1 (Fragment) OS=Mus musculus OX=10090 GN=Apobec1 PE=1 SV=1;C->U-editing enzyme APOBEC-1 OS=Mus musculus OX=10090 GN=Apobec1 PE=1 SV=1",4,3,3,3
"94","A0A0N4SVS6","A0A0N4SVS6","A0A0N4SVS6","10","10","1","Cellular nucleic acid-binding protein OS=Mus musculus OX=10090 GN=Cnbp PE=1 SV=1",1,10,10,1
"95","A0A0N4SW73;Q8R361","A0A0N4SW73;Q8R361","A0A0N4SW73;Q8R361","1;1","1;1","1;1","Rab11 family-interacting protein 5 OS=Mus musculus OX=10090 GN=Rab11fip5 PE=1 SV=1;Rab11 family-interacting protein 5 OS=Mus musculus OX=10090 GN=Rab11fip5 PE=1 SV=2",2,1,1,1
"96","A0A0N4SW94;O35682","A0A0N4SW94;O35682","A0A0N4SW94;O35682","3;3","3;3","3;3","Myeloid-associated differentiation marker (Fragment) OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=1;Myeloid-associated differentiation marker OS=Mus musculus OX=10090 GN=Myadm PE=1 SV=2",2,3,3,3
"97","A0A0R3P9C8;Q9DC69","A0A0R3P9C8;Q9DC69","A0A0R3P9C8;Q9DC69","8;8","8;8","8;8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa9 PE=1 SV=1;NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial OS=Mus musculus OX=10090 GN=Ndufa9 PE=1 SV=2",2,8,8,8
"98","A0A0R4IZW5;P09803","A0A0R4IZW5;P09803","A0A0R4IZW5;P09803","2;2","2;2","2;2","Cadherin-1 OS=Mus musculus OX=10090 GN=Cdh1 PE=1 SV=1;Cadherin-1 OS=Mus musculus OX=10090 GN=Cdh1 PE=1 SV=1",2,2,2,2
"99","A0A0R4J1C2;A0A0R4IZW8;O88456","A0A0R4J1C2;A0A0R4IZW8;O88456","A0A0R4J1C2;A0A0R4IZW8;O88456","2;2;2","2;2;2","2;2;2","Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=1;Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=1;Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=1",3,2,2,2
"100","A0A0R4IZW9;Q9DCT5","A0A0R4IZW9;Q9DCT5","A0A0R4IZW9;Q9DCT5","1;1","1;1","1;1","Stromal cell-derived factor 2 OS=Mus musculus OX=10090 GN=Sdf2 PE=1 SV=1;Stromal cell-derived factor 2 OS=Mus musculus OX=10090 GN=Sdf2 PE=1 SV=1",2,1,1,1
"101","Q6NS54;A0A0R4IZX2;Q9JHL1;A0A3Q4EHM9;A0A0R4J006;A0A3Q4EBU8","Q6NS54;A0A0R4IZX2;Q9JHL1;A0A3Q4EHM9;A0A0R4J006;A0A3Q4EBU8","Q6NS54;A0A0R4IZX2;Q9JHL1;A0A3Q4EHM9;A0A0R4J006;A0A3Q4EBU8","9;9;8;6;6;6","9;9;8;6;6;6","9;9;8;6;6;6","Na(+)/H(+) exchange regulatory cofactor NHE-RF OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=1;Na(+)/H(+) exchange regulatory cofactor NHE-RF OS=Mus musculus OX=10090 GN=Slc9a3r2 PE=1 SV=1;Na(+)/H(+) exchange regulatory cofactor NHE-RF2 OS=Mus musculus OX=1",6,9,9,9
"102","Q8BQ10;A0A0R4J008;O09106;P70288","Q8BQ10;A0A0R4J008;O09106;P70288","Q8BQ10;A0A0R4J008;O09106;P70288","1;1;1;1","1;1;1;1","1;1;1;1","Histone deacetylase 2 OS=Mus musculus OX=10090 GN=Hdac2 PE=1 SV=1;Histone deacetylase 2 OS=Mus musculus OX=10090 GN=Hdac2 PE=1 SV=1;Histone deacetylase 1 OS=Mus musculus OX=10090 GN=Hdac1 PE=1 SV=1;Histone deacetylase 2 OS=Mus musculus OX=10090 GN=Hdac2 PE",4,1,1,1
"103","A0A0R4J023;Q9JLZ3;F6RT60;F6R307;A0A0R4J1L8;E9Q6L3;E9QMT1","A0A0R4J023;Q9JLZ3;F6RT60;F6R307;A0A0R4J1L8;E9Q6L3;E9QMT1","A0A0R4J023;Q9JLZ3;F6RT60;F6R307","11;11;10;8;4;1;1","11;11;10;8;4;1;1","11;11;10;8;4;1;1","Methylglutaconyl-CoA hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Auh PE=1 SV=1;Methylglutaconyl-CoA hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Auh PE=1 SV=1;Methylglutaconyl-CoA hydratase, mitochondrial (Fragment) OS=Mus musculus OX=1009",7,11,11,11
"104","A0A0R4J032;P06683","A0A0R4J032;P06683","A0A0R4J032;P06683","2;2","2;2","2;2","Complement component C9 OS=Mus musculus OX=10090 GN=C9 PE=1 SV=1;Complement component C9 OS=Mus musculus OX=10090 GN=C9 PE=1 SV=2",2,2,2,2
"105","D3YTY9;A0A0R4J038;O08677","D3YTY9;A0A0R4J038;O08677","D3YTY9;A0A0R4J038;O08677","1;1;1","1;1;1","1;1;1","Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1;Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1;Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1",3,1,1,1
"106","A0A0R4J039;Q9ESB3;A0A338P6H8","A0A0R4J039;Q9ESB3;A0A338P6H8","A0A0R4J039;Q9ESB3;A0A338P6H8","4;4;3","4;4;3","4;4;3","Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=1;Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=2;Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=1",3,4,4,4
